latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
15.17881,76.65878,302.66,1.3,1.13,2026-08-28,2254,Aqua,MODIS,51,6.1NRT,291.39,5.52,N
22.36086,87.30412,310.17,1.04,1.02,2026-08-30,0310,Terra,MODIS,55,6.1NRT,286.64,5.59,D
23.6914,87.11943,309.47,1.02,1.01,2026-08-30,0310,Terra,MODIS,46,6.1NRT,286.72,4.9,D
23.75946,86.40434,308.56,1,1,2026-08-30,0310,Terra,MODIS,0,6.1NRT,285.92,3.64,D
34.21593,75.06476,301.57,3.57,1.77,2026-08-30,0444,Terra,MODIS,35,6.1NRT,283.48,24.13,D
13.83607,79.33176,316.14,1.11,1.05,2026-08-30,1019,Aqua,MODIS,63,6.1NRT,296.68,7.56,D
13.80798,79.26424,318.04,1.1,1.05,2026-08-30,1019,Aqua,MODIS,68,6.1NRT,295.32,10.84,D
13.81712,79.26302,316.18,1.1,1.05,2026-08-30,1019,Aqua,MODIS,41,6.1NRT,296.71,9.17,D
14.89212,79.23489,324.37,1.12,1.06,2026-08-30,1019,Aqua,MODIS,75,6.1NRT,295.41,16,D
21.10721,72.64541,315.5,1.24,1.11,2026-08-30,1021,Aqua,MODIS,50,6.1NRT,298.32,8.91,D
21.09762,72.64725,315.13,1.24,1.11,2026-08-30,1021,Aqua,MODIS,0,6.1NRT,297.76,8.45,D
30.44973,73.827,334.71,1.01,1,2026-08-30,1024,Aqua,MODIS,85,6.1NRT,301.56,25.73,D
18.66535,74.04346,308.12,1.08,1.04,2026-08-30,1541,Terra,MODIS,74,6.1NRT,292.22,8.34,N
10.44773,77.48201,303.87,1.01,1,2026-08-30,2231,Aqua,MODIS,57,6.1NRT,290.91,5.53,N
9.26145,78.27647,325,1.74,1.29,2026-08-31,0353,Terra,MODIS,79,6.1NRT,306.86,16.75,D
15.82576,79.85383,327.58,1.2,1.09,2026-09-01,0958,Aqua,MODIS,73,6.1NRT,301.43,16.92,D
14.59311,79.73858,320.28,1.27,1.12,2026-09-01,0958,Aqua,MODIS,67,6.1NRT,296.1,13.81,D
15.8293,79.84788,327.66,1.2,1.09,2026-09-01,0958,Aqua,MODIS,66,6.1NRT,302.1,15.63,D
15.82406,79.84303,322.78,1.2,1.09,2026-09-01,0958,Aqua,MODIS,50,6.1NRT,301.52,11.75,D
24.52235,75.94724,311.67,1.51,1.21,2026-09-01,1002,Aqua,MODIS,64,6.1NRT,292.08,9.39,D
9.58932,77.54208,306.04,1.08,1.04,2026-09-01,1518,Terra,MODIS,63,6.1NRT,294.49,3.45,N
9.58157,77.5496,314.22,1.08,1.04,2026-09-01,1518,Terra,MODIS,88,6.1NRT,294.42,9.63,N
9.57112,77.54124,310.81,1.09,1.04,2026-09-01,1518,Terra,MODIS,67,6.1NRT,295.29,7.42,N
9.58024,77.54022,319.03,1.09,1.04,2026-09-01,1518,Terra,MODIS,98,6.1NRT,293.91,14.8,N
18.56091,74.30686,300.84,1.24,1.11,2026-09-01,1522,Terra,MODIS,34,6.1NRT,290.6,4.06,N
18.50253,74.20557,303.39,1.26,1.12,2026-09-01,1522,Terra,MODIS,46,6.1NRT,291.7,5.07,N
18.49282,74.2073,306.6,1.26,1.12,2026-09-01,1522,Terra,MODIS,69,6.1NRT,291.84,8,N
18.45231,74.41891,305.32,1.23,1.1,2026-09-01,1522,Terra,MODIS,64,6.1NRT,290.63,6.4,N
18.454,74.43011,327.17,1.23,1.1,2026-09-01,1522,Terra,MODIS,100,6.1NRT,291.43,32.12,N
17.95656,80.79465,313.96,1.01,1,2026-09-02,0330,Terra,MODIS,70,6.1NRT,292.87,6.71,D
10.05997,77.48689,316.13,1.03,1.01,2026-09-02,0332,Terra,MODIS,62,6.1NRT,296.17,6.26,D
10.77215,78.89324,326.07,1,1,2026-09-02,0332,Terra,MODIS,74,6.1NRT,300.95,13.09,D
11.59171,77.2715,314.09,1.06,1.03,2026-09-02,0332,Terra,MODIS,58,6.1NRT,296.23,8.56,D
12.25058,77.16926,311.24,1.09,1.04,2026-09-02,0332,Terra,MODIS,53,6.1NRT,293.29,6.09,D
12.06543,79.60217,318.69,1.01,1.01,2026-09-02,0332,Terra,MODIS,64,6.1NRT,294.53,8.52,D
14.75673,79.6914,319.24,1,1,2026-09-02,0332,Terra,MODIS,70,6.1NRT,296.23,5.96,D
9.29323,77.48998,321.49,1.02,1.01,2026-09-02,0334,Terra,MODIS,72,6.1NRT,302.15,7.35,D
8.39961,77.68332,325.75,1.01,1,2026-09-02,0334,Terra,MODIS,77,6.1NRT,304.31,10.58,D
8.26962,77.61638,323.86,1.01,1,2026-09-02,0334,Terra,MODIS,76,6.1NRT,303.16,10.02,D
12.09725,77.06553,316.63,1.29,1.13,2026-09-02,1034,Aqua,MODIS,54,6.1NRT,294.71,11.21,D
15.18183,76.66988,305.82,1.06,1.03,2026-09-02,2246,Aqua,MODIS,65,6.1NRT,291.39,5.39,N
15.18033,76.67941,304.8,1.06,1.03,2026-09-02,2246,Aqua,MODIS,27,6.1NRT,291.56,4.73,N
15.18333,76.66036,304.19,1.06,1.03,2026-09-02,2246,Aqua,MODIS,26,6.1NRT,291.55,4.18,N
27.3769,95.34052,309.74,1.08,1.04,2026-09-03,0228,Terra,MODIS,46,6.1NRT,289.96,5.24,D
29.90999,74.94506,321.82,1.07,1.03,2026-09-03,0406,Terra,MODIS,68,6.1NRT,297.75,13.22,D
29.9098,74.95193,314.59,3.34,1.72,2026-09-03,0939,Aqua,MODIS,60,6.1NRT,291.04,48.91,D
23.67901,86.394,318.19,1,1,2026-09-03,0939,Aqua,MODIS,0,6.1NRT,296,10.45,D
23.70473,86.44762,315.73,1,1,2026-09-03,0939,Aqua,MODIS,72,6.1NRT,296.46,7.61,D
23.73263,86.43703,313.69,1,1,2026-09-03,0939,Aqua,MODIS,54,6.1NRT,294.72,7.89,D
23.77018,86.20729,310.01,1,1,2026-09-03,0939,Aqua,MODIS,59,6.1NRT,292.93,3.71,D
23.76878,86.19783,310.67,1,1,2026-09-03,0939,Aqua,MODIS,62,6.1NRT,292.73,4.41,D
23.8012,86.33105,316.91,1,1,2026-09-03,0939,Aqua,MODIS,62,6.1NRT,296.69,8.56,D
20.79402,85.25333,309.46,1.31,1.13,2026-09-03,1501,Terra,MODIS,77,6.1NRT,290.47,9.82,N
20.965,86.0109,315.98,1.47,1.2,2026-09-03,1501,Terra,MODIS,92,6.1NRT,290.42,21.12,N
23.76543,86.40535,306.51,1.71,1.28,2026-09-03,1501,Terra,MODIS,42,6.1NRT,290.9,10.39,N
23.76469,86.39982,309,1.71,1.28,2026-09-03,1501,Terra,MODIS,53,6.1NRT,291.14,13.02,N
23.80301,86.32922,302.27,1.69,1.28,2026-09-03,1501,Terra,MODIS,18,6.1NRT,285,6.61,N
23.76729,86.40344,305.8,1.91,1.35,2026-09-03,2144,Aqua,MODIS,51,6.1NRT,289.21,12.36,N
20.9705,85.17382,301.86,2.15,1.42,2026-09-03,2144,Aqua,MODIS,20,6.1NRT,287.17,15.42,N
23.77426,86.20771,313.6,1,1,2026-09-04,0308,Terra,MODIS,66,6.1NRT,294.85,6.41,D
23.80202,86.32944,315.4,1,1,2026-09-04,0308,Terra,MODIS,69,6.1NRT,294.31,7.69,D
23.76486,86.40143,321.42,1,1,2026-09-04,0308,Terra,MODIS,77,6.1NRT,296.01,11.68,D
23.78305,86.20914,312.36,1,1,2026-09-04,0308,Terra,MODIS,47,6.1NRT,294.62,5.02,D
23.75806,85.85587,312.45,1.01,1,2026-09-04,0308,Terra,MODIS,49,6.1NRT,294.07,6.12,D
23.64901,85.4397,313.41,1.03,1.01,2026-09-04,0308,Terra,MODIS,66,6.1NRT,292.74,7.61,D
20.9687,86.0076,317.58,1,1,2026-09-04,0308,Terra,MODIS,72,6.1NRT,295.78,9.59,D
20.96736,86.01695,313.32,1,1,2026-09-04,0308,Terra,MODIS,39,6.1NRT,295.84,5.68,D
20.9532,86.05294,314.46,1,1,2026-09-04,0308,Terra,MODIS,61,6.1NRT,295.5,6.29,D
27.72401,94.38616,307.63,1.89,1.34,2026-09-04,0839,Aqua,MODIS,49,6.1NRT,291.9,10.09,D
9.13545,77.60182,325.89,1.2,1.09,2026-09-04,1011,Aqua,MODIS,72,6.1NRT,303.29,9.79,D
9.96503,77.89649,325.22,1.13,1.06,2026-09-04,1011,Aqua,MODIS,78,6.1NRT,293.98,12.21,D
15.17327,76.85405,316.02,1.11,1.05,2026-09-04,1013,Aqua,MODIS,35,6.1NRT,290.19,7.75,D
22.35558,82.3031,309.34,1.68,1.28,2026-09-04,1017,Aqua,MODIS,56,6.1NRT,292,9.06,D
25.93598,72.1917,324.63,1.41,1.17,2026-09-04,1017,Aqua,MODIS,66,6.1NRT,302.75,10.29,D
22.35515,82.29759,310.67,1.68,1.28,2026-09-04,1017,Aqua,MODIS,61,6.1NRT,292.19,11.76,D
29.90577,74.94418,318.27,1,1,2026-09-04,1019,Aqua,MODIS,35,6.1NRT,300.9,6.63,D
29.90727,74.95418,319.63,1,1,2026-09-04,1019,Aqua,MODIS,55,6.1NRT,302.84,7.68,D
27.38005,95.33138,305.95,1,1,2026-09-04,1403,Terra,MODIS,65,6.1NRT,292.75,3.91,N
18.58028,74.33064,306.26,1.09,1.04,2026-09-04,1539,Terra,MODIS,67,6.1NRT,292.1,6.24,N
18.579,74.32064,314.91,1.09,1.04,2026-09-04,1539,Terra,MODIS,90,6.1NRT,292.1,13.47,N
23.16555,82.34685,300.22,1,1,2026-09-04,2222,Aqua,MODIS,22,6.1NRT,289.9,3.16,N
20.96161,85.18471,304.59,1.24,1.11,2026-09-04,2225,Aqua,MODIS,13,6.1NRT,292.66,4.89,N
20.7979,85.25365,308.23,1.25,1.11,2026-09-04,2225,Aqua,MODIS,59,6.1NRT,292.18,7.94,N
20.79331,85.25916,309.63,1.26,1.11,2026-09-04,2225,Aqua,MODIS,77,6.1NRT,292.55,9.3,N
15.18394,76.66965,303.16,1.48,1.2,2026-09-04,2225,Aqua,MODIS,54,6.1NRT,292.85,6.71,N
20.96352,85.17329,306.97,1.24,1.1,2026-09-04,2225,Aqua,MODIS,44,6.1NRT,292.92,6.65,N
21.74618,83.85062,309.2,1.06,1.03,2026-09-04,2225,Aqua,MODIS,33,6.1NRT,292.18,8.04,N
21.74775,83.8408,315.68,1.06,1.03,2026-09-04,2225,Aqua,MODIS,47,6.1NRT,291.79,14.43,N
21.76573,84.02293,304.68,1.07,1.03,2026-09-04,2225,Aqua,MODIS,61,6.1NRT,292.13,5.24,N
21.92732,83.35169,304.84,1.02,1.01,2026-09-04,2225,Aqua,MODIS,62,6.1NRT,292.38,4.9,N
20.9731,85.17515,311.21,1.24,1.1,2026-09-04,2225,Aqua,MODIS,66,6.1NRT,292.9,10.3,N
11.02083,77.72265,305.16,1.13,1.06,2026-09-04,2227,Aqua,MODIS,63,6.1NRT,293.01,5.14,N
21.75474,83.83316,310.14,2.56,1.54,2026-09-05,0349,Terra,MODIS,48,6.1NRT,292.4,17.86,D
20.96987,85.16982,312.77,3.35,1.73,2026-09-05,0349,Terra,MODIS,47,6.1NRT,290.68,32.88,D
19.02069,72.88979,307.93,1.19,1.09,2026-09-05,0349,Terra,MODIS,27,6.1NRT,292.16,5.93,D
17.48004,78.90983,316.59,1.36,1.15,2026-09-05,0349,Terra,MODIS,67,6.1NRT,295.83,10.54,D
17.4799,78.91657,314.32,1.36,1.16,2026-09-05,0349,Terra,MODIS,54,6.1NRT,295.67,7.93,D
17.26519,78.77831,313.3,1.34,1.15,2026-09-05,0349,Terra,MODIS,57,6.1NRT,295.25,8.03,D
14.92661,77.8449,316.67,1.27,1.12,2026-09-05,0349,Terra,MODIS,56,6.1NRT,298.15,8.87,D
14.92483,77.85633,314.81,1.28,1.12,2026-09-05,0349,Terra,MODIS,44,6.1NRT,298.15,6.61,D
12.66423,77.79878,314.29,1.36,1.16,2026-09-05,0349,Terra,MODIS,59,6.1NRT,296.23,7.98,D
12.66614,77.79315,313.21,1.36,1.16,2026-09-05,0349,Terra,MODIS,44,6.1NRT,296.46,6.42,D
12.58552,77.84337,312.88,1.38,1.16,2026-09-05,0351,Terra,MODIS,57,6.1NRT,296.42,8.48,D
10.67079,77.68202,322.25,1.44,1.19,2026-09-05,0351,Terra,MODIS,74,6.1NRT,299.97,11.73,D
21.10401,72.64534,321.77,1.57,1.24,2026-09-05,1053,Aqua,MODIS,0,6.1NRT,294.64,25.13,D
23.75722,86.4012,311.33,1,1,2026-09-05,1442,Terra,MODIS,58,6.1NRT,295.04,6.12,N
23.78217,86.38734,309.78,1,1,2026-09-05,1442,Terra,MODIS,36,6.1NRT,294.38,4.9,N
23.64939,85.4342,308.1,1.01,1.01,2026-09-05,1442,Terra,MODIS,71,6.1NRT,293.54,5.69,N
23.77491,86.20368,308.21,1,1,2026-09-05,1442,Terra,MODIS,71,6.1NRT,294.97,5.12,N
23.75558,85.85075,307.52,1,1,2026-09-05,1442,Terra,MODIS,71,6.1NRT,294.51,4.68,N
23.8038,86.32922,313.77,1,1,2026-09-05,1442,Terra,MODIS,88,6.1NRT,295,8.92,N
19.09957,82.16705,305.99,1.69,1.28,2026-09-05,1442,Terra,MODIS,66,6.1NRT,288.58,10.78,N
19.09952,82.16135,303.18,1.69,1.28,2026-09-05,1442,Terra,MODIS,47,6.1NRT,288.92,7.58,N
20.7972,85.2582,308.96,1.06,1.03,2026-09-05,1442,Terra,MODIS,61,6.1NRT,295.86,5.43,N
20.96106,86.01121,308.39,1.02,1.01,2026-09-05,1442,Terra,MODIS,26,6.1NRT,295.37,4.94,N
20.96986,86.00974,308.63,1.02,1.01,2026-09-05,1442,Terra,MODIS,29,6.1NRT,296.16,5.03,N
20.86891,84.99461,312.43,1.09,1.04,2026-09-05,1442,Terra,MODIS,80,6.1NRT,295.87,8.79,N
20.86742,84.98457,306.78,1.09,1.04,2026-09-05,1442,Terra,MODIS,53,6.1NRT,294.89,4.27,N
20.88556,84.98139,309.56,1.09,1.04,2026-09-05,1442,Terra,MODIS,69,6.1NRT,296.02,6.57,N
20.96239,85.18746,312.6,1.07,1.03,2026-09-05,1442,Terra,MODIS,80,6.1NRT,296.27,8.53,N
20.96991,85.17601,314.66,1.07,1.03,2026-09-05,1442,Terra,MODIS,86,6.1NRT,295.76,10.01,N
20.96843,85.16607,310.74,1.07,1.03,2026-09-05,1442,Terra,MODIS,60,6.1NRT,295.95,6.67,N
21.07898,85.03888,308.45,1.08,1.04,2026-09-05,1442,Terra,MODIS,65,6.1NRT,295.93,5.61,N
21.92078,83.35056,306.95,1.27,1.12,2026-09-05,1442,Terra,MODIS,70,6.1NRT,292.3,7,N
23.66457,87.15462,309.22,1.02,1.01,2026-09-05,1442,Terra,MODIS,73,6.1NRT,293.53,5.73,N
23.6827,86.40029,307.11,1,1,2026-09-05,1442,Terra,MODIS,64,6.1NRT,294.54,4.24,N
23.67788,86.08374,307.01,1,1,2026-09-05,1442,Terra,MODIS,33,6.1NRT,294.07,3.88,N
23.73484,86.43409,313.2,1,1,2026-09-05,1442,Terra,MODIS,86,6.1NRT,295.5,7.76,N
23.70279,86.06985,312.32,1,1,2026-09-05,1442,Terra,MODIS,83,6.1NRT,291.12,8.31,N
23.76597,86.39976,316.34,1,1,2026-09-05,1442,Terra,MODIS,93,6.1NRT,295.62,9.8,N
18.6398,74.49281,301.97,1.15,1.07,2026-09-05,2301,Aqua,MODIS,46,6.1NRT,290.72,4.97,N
