latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
23.78337,86.34074,298.07,0.57,0.43,2026-08-01,2019,N20,VIIRS,n,2.0NRT,272.5,1.73,N
23.79527,86.23495,297.43,0.56,0.43,2026-08-01,2019,N20,VIIRS,n,2.0NRT,275.45,1.41,N
23.7631,86.40427,300.18,0.38,0.44,2026-08-01,2019,N20,VIIRS,n,2.0NRT,264.51,1.7,N
23.75916,86.4034,300.03,0.38,0.44,2026-08-01,2019,N20,VIIRS,n,2.0NRT,264.01,0.76,N
23.73701,86.43325,306.48,0.39,0.44,2026-08-01,2019,N20,VIIRS,n,2.0NRT,264.37,1.05,N
23.68758,86.39125,302.55,0.38,0.44,2026-08-01,2019,N20,VIIRS,n,2.0NRT,268.05,0.92,N
23.68686,86.39489,298.84,0.38,0.44,2026-08-01,2019,N20,VIIRS,n,2.0NRT,270.96,0.92,N
23.68292,86.39404,308.4,0.38,0.44,2026-08-01,2019,N20,VIIRS,n,2.0NRT,269.5,0.92,N
23.67898,86.39319,298.2,0.38,0.44,2026-08-01,2019,N20,VIIRS,n,2.0NRT,267.75,0.53,N
23.67825,86.39687,303.28,0.38,0.44,2026-08-01,2019,N20,VIIRS,n,2.0NRT,268.75,0.96,N
23.67752,86.4006,300.56,0.39,0.44,2026-08-01,2019,N20,VIIRS,n,2.0NRT,270.23,0.96,N
23.82386,85.49789,308.15,0.51,0.41,2026-08-01,2019,N20,VIIRS,n,2.0NRT,288.68,2.56,N
23.78652,85.55202,309.45,0.52,0.41,2026-08-01,2019,N20,VIIRS,n,2.0NRT,285.38,2.64,N
23.78371,85.56706,300.4,0.52,0.41,2026-08-01,2019,N20,VIIRS,n,2.0NRT,279.23,1.05,N
23.78277,85.5721,300.92,0.52,0.41,2026-08-01,2019,N20,VIIRS,n,2.0NRT,278.97,1.05,N
23.78183,85.57716,301.41,0.52,0.42,2026-08-01,2019,N20,VIIRS,n,2.0NRT,280.03,1.37,N
23.68404,86.0956,306.81,0.56,0.43,2026-08-01,2019,N20,VIIRS,n,2.0NRT,282.96,3.14,N
23.68017,86.09469,325.52,0.56,0.43,2026-08-01,2019,N20,VIIRS,n,2.0NRT,281.97,3.14,N
23.69513,85.28842,306.7,0.5,0.41,2026-08-01,2019,N20,VIIRS,n,2.0NRT,288.39,1.74,N
23.64797,85.43639,307.59,0.51,0.41,2026-08-01,2019,N20,VIIRS,n,2.0NRT,283.36,2.23,N
23.64702,85.44136,312.65,0.51,0.41,2026-08-01,2019,N20,VIIRS,n,2.0NRT,286.19,2.23,N
24.76533,74.60587,305.62,0.47,0.47,2026-08-01,2019,N20,VIIRS,n,2.0NRT,285.42,1.08,N
22.37671,87.27874,311.91,0.46,0.47,2026-08-01,2019,N20,VIIRS,n,2.0NRT,265.95,1.95,N
23.16828,82.34354,295.31,0.4,0.37,2026-08-01,2019,N20,VIIRS,n,2.0NRT,254.62,0.59,N
21.00937,80.87962,303.97,0.39,0.36,2026-08-01,2021,N20,VIIRS,n,2.0NRT,289.74,1.13,N
22.33272,82.60599,299.53,0.41,0.37,2026-08-01,2021,N20,VIIRS,n,2.0NRT,266.67,0.4,N
22.32516,82.54797,298.63,0.41,0.37,2026-08-01,2021,N20,VIIRS,n,2.0NRT,263.97,0.87,N
22.32251,82.56358,295.39,0.41,0.37,2026-08-01,2021,N20,VIIRS,n,2.0NRT,264.03,0.57,N
22.32185,82.56748,295.04,0.41,0.37,2026-08-01,2021,N20,VIIRS,n,2.0NRT,264.36,0.47,N
22.31914,82.56291,301.39,0.41,0.37,2026-08-01,2021,N20,VIIRS,n,2.0NRT,264.62,0.57,N
22.31848,82.56682,298.12,0.41,0.37,2026-08-01,2021,N20,VIIRS,n,2.0NRT,265.7,0.47,N
22.3597,82.30285,323.6,0.4,0.37,2026-08-01,2021,N20,VIIRS,n,2.0NRT,271.24,1.97,N
22.35636,82.30221,309.28,0.4,0.37,2026-08-01,2021,N20,VIIRS,n,2.0NRT,269.98,1.97,N
22.31705,82.53432,296.12,0.41,0.37,2026-08-01,2021,N20,VIIRS,n,2.0NRT,263.96,0.25,N
22.00468,82.67042,314.24,0.41,0.37,2026-08-01,2021,N20,VIIRS,n,2.0NRT,284.48,1.63,N
21.73024,82.21424,309.17,0.4,0.37,2026-08-01,2021,N20,VIIRS,n,2.0NRT,287.7,1.78,N
21.67444,82.08134,304.84,0.4,0.37,2026-08-01,2021,N20,VIIRS,n,2.0NRT,285.07,0.76,N
21.63124,82.11251,304.85,0.4,0.37,2026-08-01,2021,N20,VIIRS,n,2.0NRT,285.92,0.62,N
21.62338,81.79445,308.07,0.39,0.37,2026-08-01,2021,N20,VIIRS,n,2.0NRT,288.51,1.77,N
21.56129,81.75552,308.68,0.39,0.36,2026-08-01,2021,N20,VIIRS,n,2.0NRT,288.46,2,N
21.18878,81.39098,312.27,0.39,0.36,2026-08-01,2021,N20,VIIRS,n,2.0NRT,290.96,1.15,N
21.18547,81.39037,309.62,0.39,0.36,2026-08-01,2021,N20,VIIRS,n,2.0NRT,291.01,1.15,N
21.18277,81.38604,323.77,0.39,0.36,2026-08-01,2021,N20,VIIRS,n,2.0NRT,292.06,1.7,N
21.17946,81.38543,306.98,0.39,0.36,2026-08-01,2021,N20,VIIRS,n,2.0NRT,290.86,1.7,N
21.18909,81.20028,309.08,0.39,0.36,2026-08-01,2021,N20,VIIRS,n,2.0NRT,290.5,0.81,N
21.33872,78.97022,310.54,0.4,0.37,2026-08-01,2021,N20,VIIRS,n,2.0NRT,289.55,1.04,N
21.33537,78.96964,309.48,0.4,0.37,2026-08-01,2021,N20,VIIRS,n,2.0NRT,290.17,1.16,N
21.24936,79.20856,303.01,0.39,0.37,2026-08-01,2021,N20,VIIRS,n,2.0NRT,286.26,0.67,N
20.69718,78.63522,307.55,0.4,0.37,2026-08-01,2021,N20,VIIRS,n,2.0NRT,288.39,0.71,N
17.61027,83.2024,300.35,0.48,0.4,2026-08-01,2021,N20,VIIRS,n,2.0NRT,275.29,0.69,N
17.14112,77.18571,307.49,0.42,0.38,2026-08-01,2021,N20,VIIRS,n,2.0NRT,290.19,1.18,N
17.13884,77.17729,305.53,0.42,0.38,2026-08-01,2021,N20,VIIRS,n,2.0NRT,289.61,0.77,N
11.81586,77.9163,305.33,0.38,0.36,2026-08-01,2023,N20,VIIRS,n,2.0NRT,288.14,0.63,N
11.28767,79.75057,330.43,0.41,0.37,2026-08-01,2023,N20,VIIRS,n,2.0NRT,291.41,2.43,N
11.36164,79.23067,307.7,0.39,0.36,2026-08-01,2023,N20,VIIRS,n,2.0NRT,291.34,1.81,N
11.42618,77.49764,314.74,0.39,0.36,2026-08-01,2023,N20,VIIRS,n,2.0NRT,288.05,1.15,N
10.81198,79.84731,314.36,0.41,0.37,2026-08-01,2023,N20,VIIRS,n,2.0NRT,292.06,1.81,N
10.63879,77.44735,301.63,0.39,0.36,2026-08-01,2023,N20,VIIRS,n,2.0NRT,283.49,0.32,N
8.82747,78.08612,331.31,0.39,0.36,2026-08-01,2025,N20,VIIRS,n,2.0NRT,288.51,8.97,N
8.82692,78.08961,324.72,0.39,0.36,2026-08-01,2025,N20,VIIRS,n,2.0NRT,290.58,8.97,N
8.82417,78.08559,306.46,0.39,0.36,2026-08-01,2025,N20,VIIRS,n,2.0NRT,285.45,1.24,N
8.82361,78.08907,306.98,0.39,0.36,2026-08-01,2025,N20,VIIRS,n,2.0NRT,283.16,1.24,N
8.66925,77.99277,304.57,0.39,0.36,2026-08-01,2025,N20,VIIRS,n,2.0NRT,285.98,0.82,N
10.61565,79.65601,338.06,0.33,0.55,2026-08-02,0729,N20,VIIRS,n,2.0NRT,292.15,2.93,D
10.88474,79.83207,339.26,0.32,0.55,2026-08-02,0729,N20,VIIRS,n,2.0NRT,289.72,1.48,D
10.94911,79.78835,339.3,0.32,0.55,2026-08-02,0729,N20,VIIRS,n,2.0NRT,289.3,4.2,D
11.18027,79.53069,336.33,0.33,0.55,2026-08-02,0729,N20,VIIRS,n,2.0NRT,289.83,1.63,D
11.49028,79.55821,339.59,0.32,0.55,2026-08-02,0731,N20,VIIRS,n,2.0NRT,290.41,3.37,D
12.04076,79.63448,340.49,0.63,0.54,2026-08-02,0731,N20,VIIRS,n,2.0NRT,275.31,6.1,D
12.06237,78.75201,367,0.36,0.57,2026-08-02,0731,N20,VIIRS,h,2.0NRT,292.46,6.24,D
13.6854,78.08358,340.21,0.37,0.58,2026-08-02,0731,N20,VIIRS,n,2.0NRT,291.43,4.31,D
14.67235,79.53287,331.94,0.57,0.52,2026-08-02,0731,N20,VIIRS,n,2.0NRT,294.41,3.82,D
15.1253,76.765,335.8,0.43,0.62,2026-08-02,0731,N20,VIIRS,n,2.0NRT,288.64,3.26,D
17.60891,83.20403,338.42,0.47,0.39,2026-08-02,0731,N20,VIIRS,n,2.0NRT,296.35,8.52,D
17.34344,80.85319,345.23,0.42,0.45,2026-08-02,0731,N20,VIIRS,n,2.0NRT,293.43,11.86,D
19.10179,82.16485,330.28,0.5,0.41,2026-08-02,0731,N20,VIIRS,n,2.0NRT,295.46,4.25,D
20.96793,86.00375,337.35,0.38,0.36,2026-08-02,0733,N20,VIIRS,n,2.0NRT,293.27,6.18,D
21.07794,85.03757,332.32,0.39,0.36,2026-08-02,0733,N20,VIIRS,l,2.0NRT,299.67,10.2,D
21.67383,84.04063,330.91,0.4,0.37,2026-08-02,0733,N20,VIIRS,l,2.0NRT,294.46,3.05,D
21.67717,84.04002,337.96,0.4,0.37,2026-08-02,0733,N20,VIIRS,l,2.0NRT,296.78,6.52,D
21.76636,84.02389,338.6,0.4,0.37,2026-08-02,0733,N20,VIIRS,l,2.0NRT,292.85,6.79,D
21.74012,83.84264,331.9,0.4,0.37,2026-08-02,0733,N20,VIIRS,l,2.0NRT,298.35,5.04,D
21.74349,83.842,345.51,0.4,0.37,2026-08-02,0733,N20,VIIRS,l,2.0NRT,297.9,5.04,D
21.74748,83.84521,337.28,0.4,0.37,2026-08-02,0733,N20,VIIRS,l,2.0NRT,297.99,17.84,D
21.7542,83.84396,346.78,0.4,0.37,2026-08-02,0733,N20,VIIRS,l,2.0NRT,297.01,9.87,D
21.76219,83.85041,336,0.4,0.37,2026-08-02,0733,N20,VIIRS,l,2.0NRT,296,7.29,D
22.35817,87.29308,330.47,0.41,0.37,2026-08-02,0733,N20,VIIRS,n,2.0NRT,295.78,2.61,D
22.37799,87.28196,338.58,0.41,0.37,2026-08-02,0733,N20,VIIRS,n,2.0NRT,296.89,5.9,D
22.37743,87.27801,347.93,0.41,0.37,2026-08-02,0733,N20,VIIRS,n,2.0NRT,298.4,5.9,D
22.36522,87.01934,330.83,0.4,0.37,2026-08-02,0733,N20,VIIRS,n,2.0NRT,296.82,6.81,D
22.57195,85.89941,331.09,0.39,0.36,2026-08-02,0733,N20,VIIRS,n,2.0NRT,294.5,2.55,D
22.35583,82.3048,331.86,0.45,0.39,2026-08-02,0733,N20,VIIRS,l,2.0NRT,297.73,4.59,D
22.35936,82.30412,339.68,0.45,0.39,2026-08-02,0733,N20,VIIRS,n,2.0NRT,297.18,5.03,D
23.16589,82.34008,331.55,0.44,0.38,2026-08-02,0733,N20,VIIRS,l,2.0NRT,293.67,4.03,D
26.00009,93.45987,333.39,0.32,0.54,2026-08-02,0733,N20,VIIRS,n,2.0NRT,288.9,1.85,D
28.18286,76.60889,337.22,0.48,0.48,2026-08-02,0735,N20,VIIRS,n,2.0NRT,291.61,3.39,D
29.63628,77.26997,334.98,0.41,0.45,2026-08-02,0735,N20,VIIRS,n,2.0NRT,290.38,4.27,D
29.59424,76.10698,333.3,0.48,0.48,2026-08-02,0735,N20,VIIRS,n,2.0NRT,292.87,3.14,D
29.59857,76.10577,343.58,0.48,0.48,2026-08-02,0735,N20,VIIRS,n,2.0NRT,293.19,4.28,D
29.59477,76.10917,331.84,0.48,0.48,2026-08-02,0735,N20,VIIRS,n,2.0NRT,293.61,5.64,D
29.59909,76.10796,338.67,0.48,0.48,2026-08-02,0735,N20,VIIRS,n,2.0NRT,292.8,5.9,D
29.99296,73.6627,344.36,0.33,0.55,2026-08-02,0735,N20,VIIRS,n,2.0NRT,292.8,2.99,D
30.31361,73.75098,330.67,0.32,0.54,2026-08-02,0735,N20,VIIRS,n,2.0NRT,291.22,2.25,D
28.7467,76.92795,303.75,0.37,0.58,2026-08-02,2000,N20,VIIRS,n,2.0NRT,278.53,0.6,N
20.96531,86.05065,317.47,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,287.13,1.73,N
25.03508,87.38956,306.3,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,277.05,0.83,N
23.6966,87.09495,308.06,0.39,0.37,2026-08-02,2002,N20,VIIRS,n,2.0NRT,280.13,0.96,N
23.69469,87.10643,306.28,0.39,0.37,2026-08-02,2002,N20,VIIRS,n,2.0NRT,279.8,0.86,N
23.69405,87.11027,306.13,0.39,0.37,2026-08-02,2002,N20,VIIRS,n,2.0NRT,279.89,0.86,N
23.69342,87.11409,303.44,0.4,0.37,2026-08-02,2002,N20,VIIRS,n,2.0NRT,279.94,1.37,N
23.69214,87.12176,308.54,0.4,0.37,2026-08-02,2002,N20,VIIRS,n,2.0NRT,279.18,1.63,N
23.68881,87.12111,310.82,0.4,0.37,2026-08-02,2002,N20,VIIRS,n,2.0NRT,277.91,1.12,N
23.68932,87.09747,303.29,0.39,0.37,2026-08-02,2002,N20,VIIRS,n,2.0NRT,279.28,1.05,N
23.68549,87.12046,303.45,0.4,0.37,2026-08-02,2002,N20,VIIRS,n,2.0NRT,278.41,1.12,N
23.80519,86.32856,322.4,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,286.51,2.15,N
23.80458,86.3323,319.84,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,286.44,1.84,N
23.8019,86.32793,311.61,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,285.82,2.15,N
23.80129,86.33167,312.44,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,285.77,1.84,N
23.79827,86.35041,317.48,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,285.46,1.92,N
23.79437,86.35352,319.83,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,284.98,2.4,N
23.66245,87.15553,310.79,0.4,0.37,2026-08-02,2002,N20,VIIRS,n,2.0NRT,278.03,1.25,N
23.78087,86.37411,314.56,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,287.79,2.23,N
23.77845,86.38909,316.45,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,287.92,3.12,N
23.78182,86.34728,308.85,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,286.83,2.11,N
23.77576,86.38472,307.38,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,287.31,2.26,N
23.7755,86.36537,324.08,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,287.81,3.27,N
23.76944,86.40283,320.5,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,286.66,2.34,N
23.77611,86.36163,312.06,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,287.29,2.03,N
23.76554,86.40596,324.58,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,287.08,1.77,N
23.76614,86.40221,309.8,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,286.58,1.77,N
23.76407,86.3941,310.71,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,287.52,3.93,N
23.76285,86.40158,319.53,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,286.37,1.77,N
23.76225,86.40533,317.36,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,286.18,1.77,N
23.75841,86.40484,320.27,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,285.71,2.26,N
23.75902,86.40109,311.52,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,285.95,2.26,N
23.75633,86.39672,310.55,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,285.25,3.11,N
23.78311,86.20896,311.99,0.38,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,287.68,1.94,N
23.77982,86.20834,323.76,0.38,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,287.81,1.94,N
23.77922,86.21207,320.28,0.38,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,287.32,2.85,N
23.77593,86.21146,307.34,0.38,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,287.46,1.29,N
23.77175,86.19526,310.26,0.38,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,285.9,1.65,N
23.71371,86.45043,311.71,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,268.86,1.3,N
23.686,86.39107,306.38,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,276.05,0.98,N
23.68539,86.39481,303.29,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,272.36,0.79,N
23.6821,86.39417,308.72,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,277.3,0.79,N
23.6782,86.39729,306.92,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,278.78,2.03,N
23.67759,86.40105,304.26,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,278.58,0.81,N
23.61422,86.78865,303.56,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,279.18,0.92,N
23.67369,86.40417,296.87,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,273.68,0.81,N
23.56163,87.08474,308.41,0.4,0.37,2026-08-02,2002,N20,VIIRS,n,2.0NRT,278.16,1.23,N
23.7583,85.85448,318.56,0.38,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,287.19,2.23,N
23.75561,85.85014,307.81,0.38,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,285.76,1.32,N
23.75502,85.85387,316.42,0.38,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,287.78,2.23,N
23.26589,88.54272,306.54,0.44,0.38,2026-08-02,2002,N20,VIIRS,n,2.0NRT,281.5,0.51,N
23.66928,86.09188,303.72,0.38,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,281.49,1.46,N
24.76735,74.60503,297.2,0.46,0.64,2026-08-02,2002,N20,VIIRS,n,2.0NRT,277.53,0.48,N
22.37754,87.27596,302.82,0.41,0.37,2026-08-02,2002,N20,VIIRS,n,2.0NRT,262.36,0.45,N
22.37688,87.27986,313.67,0.41,0.37,2026-08-02,2002,N20,VIIRS,n,2.0NRT,264.84,1.52,N
22.3662,87.30193,305.38,0.41,0.37,2026-08-02,2002,N20,VIIRS,n,2.0NRT,265.65,0.58,N
22.36283,87.30126,296,0.41,0.37,2026-08-02,2002,N20,VIIRS,n,2.0NRT,265.25,0.48,N
22.35808,87.28825,302.52,0.41,0.37,2026-08-02,2002,N20,VIIRS,n,2.0NRT,272.2,0.8,N
22.57402,85.89589,304.82,0.38,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,273.15,1.13,N
22.24586,87.38796,303.59,0.41,0.37,2026-08-02,2002,N20,VIIRS,n,2.0NRT,271.71,0.63,N
21.80234,82.0415,295.24,0.46,0.39,2026-08-02,2002,N20,VIIRS,n,2.0NRT,266.51,0.49,N
21.80086,82.03843,295.04,0.46,0.39,2026-08-02,2002,N20,VIIRS,n,2.0NRT,267.21,0.33,N
21.00332,86.02699,309.42,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,288.33,1.2,N
21.00001,86.02637,313.99,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,289.05,1.9,N
20.97585,86.00678,310.78,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,288.55,1.91,N
20.97013,86.021,310.48,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,288.3,1.52,N
20.96803,86.01297,310.14,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,289.4,2.46,N
20.96203,86.00803,319.44,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,288.74,2.34,N
20.95207,86.04819,331.88,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,288.47,4.21,N
20.95268,86.04448,315.01,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,287.57,1.85,N
20.9223,86.04272,304.65,0.39,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,287.37,1.75,N
20.80777,85.25494,304.39,0.38,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,269.05,0.67,N
20.80719,85.2586,299.77,0.38,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,270.48,0.57,N
20.8039,85.25801,297.5,0.38,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,270.13,0.41,N
20.80061,85.25742,299.21,0.38,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,269.3,0.41,N
20.79733,85.25683,295.4,0.38,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,268.82,0.75,N
20.79675,85.26048,299.25,0.38,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,271.37,0.75,N
20.79462,85.25258,331.28,0.38,0.36,2026-08-02,2002,N20,VIIRS,n,2.0NRT,272.45,3.83,N
